away_DREB,away_OREB,away_TO,home_DREB,home_OREB,home_TO,id
37,14,15,40,12,15,400790923
34,5,26,22,12,13,400790946
29,10,10,26,10,11,400790904
32,6,6,30,5,8,400790956
40,10,8,34,11,14,400790911
37,6,9,33,11,8,400790952
27,10,16,34,8,12,400790931
31,7,10,36,16,15,400790918
37,18,16,29,11,9,400790924
35,13,17,28,17,12,400790948
33,7,9,37,13,9,400790958
37,10,18,42,11,21,400790920
35,12,16,35,11,12,400790954
30,5,12,35,8,11,400790925
33,5,13,41,15,10,400790960
40,10,12,32,9,18,400790949
33,10,10,32,12,13,400790957
39,6,11,35,9,15,400790926
33,13,10,36,7,12,400790959
39,15,6,36,16,11,400793781
30,7,15,32,7,15,400792888
31,11,10,28,11,9,400793121
33,9,21,29,6,23,400793861
33,7,16,33,11,10,400793782
31,8,13,36,9,20,400792889
26,11,12,31,14,8,400793122
34,6,11,39,15,14,400793862
30,9,11,36,18,7,400793123
27,16,15,38,12,18,400793863
30,8,10,34,9,13,400793783
29,10,17,33,11,14,400792890
38,6,15,29,11,8,400793124
37,10,18,41,10,10,400793864
27,10,13,31,10,16,400793784
35,10,21,32,17,16,400792891
28,12,8,30,11,11,400793125
26,13,7,43,15,11,400793865
33,13,19,37,13,23,400793785
30,13,16,30,14,16,400792892
37,16,11,23,9,7,400793126
45,15,9,37,4,8,400793866
35,12,15,37,18,11,400793786
40,7,12,31,12,3,400792893
33,15,18,36,4,16,400793867
33,14,15,29,14,12,400796355
37,12,12,30,7,12,400796266
28,11,10,32,7,16,400796356
36,11,12,32,7,11,400796267
43,17,13,30,9,15,400796357
36,6,7,37,19,13,400796268
37,10,15,42,4,16,400796358
32,7,7,43,13,10,400796269
29,10,20,40,19,16,400796359
32,13,11,37,11,12,400796845
41,14,13,35,10,18,400796846
28,18,14,37,6,14,400796847
38,6,7,33,16,9,400796848
27,10,10,32,11,16,400796849
32,7,9,40,16,16,400796850
43,14,23,30,9,13,400830080
34,7,13,33,12,12,400830123
36,19,11,44,18,19,400830230
45,7,16,39,9,14,400830073
28,5,24,39,9,19,400830081
48,12,14,34,14,13,400830086
30,10,18,27,13,11,400830232
36,14,23,33,19,23,400830094
33,15,14,33,4,17,400830228
33,8,14,29,10,21,400832210
36,6,23,38,9,14,400830052
28,18,13,30,11,19,400833044
34,8,19,35,24,15,400830058
35,16,17,39,8,23,400830099
39,13,22,31,11,21,400830108
32,13,22,27,14,19,400830087
37,9,17,32,7,17,400830066
22,8,19,28,11,20,400830074
27,12,21,35,13,20,400833756
31,14,17,16,11,15,400830113
32,7,8,45,18,12,400833759
35,11,21,38,17,20,400830095
37,14,15,37,12,26,400832031
32,8,22,27,15,18,400830053
39,11,13,39,7,8,400830124
31,6,20,32,11,21,400830233
27,10,17,36,10,23,400830100
36,23,22,33,9,12,400830059
27,12,12,26,11,10,400830088
30,8,19,36,11,22,400830096
